time	V(pb_3v3)	V(reset_logic)	V(stm32_3v3)	I(R16)
2.401185718239073e-01	3.871321e+00	3.844410e+00	1.013643e-05	2.957094e-01
2.401192033423343e-01	3.871324e+00	1.935661e-06	1.013642e-05	2.957102e-01
2.401202246144002e-01	3.871330e+00	1.935664e-06	1.013640e-05	2.957115e-01
2.401213323856320e-01	3.871336e+00	1.935667e-06	1.013639e-05	2.957129e-01
2.401224578127145e-01	3.871343e+00	1.935671e-06	1.013637e-05	2.957144e-01
2.401236504272967e-01	3.871350e+00	1.935674e-06	1.013636e-05	2.957159e-01
2.401254290364290e-01	3.871360e+00	1.935679e-06	1.013633e-05	2.957182e-01
2.401289862546936e-01	3.871381e+00	1.935689e-06	1.013628e-05	2.957228e-01
2.401352028165921e-01	3.871416e+00	1.935707e-06	1.013620e-05	2.957307e-01
2.401448533200122e-01	3.871472e+00	1.935735e-06	1.013606e-05	2.957431e-01
2.401641543268524e-01	3.871583e+00	1.935790e-06	1.013580e-05	2.957678e-01
2.402000000000000e-01	3.871788e+00	1.935893e-06	1.013529e-05	2.958139e-01
2.402001561852949e-01	3.871789e+00	1.935893e-06	1.013529e-05	2.958141e-01
2.402004685558846e-01	3.871790e+00	1.935894e-06	1.013528e-05	2.958145e-01
2.402005768567063e-01	3.871791e+00	1.935894e-06	1.013528e-05	2.958147e-01
2.402006840415128e-01	3.871792e+00	1.935895e-06	1.013528e-05	2.958148e-01
2.402007641464982e-01	3.871792e+00	1.935895e-06	1.013528e-05	2.958149e-01
2.402008484907953e-01	3.871793e+00	1.935895e-06	1.013528e-05	2.958150e-01
2.402009293326295e-01	3.871793e+00	1.935895e-06	1.013528e-05	2.958151e-01
2.402010175467933e-01	3.871794e+00	1.935896e-06	1.013528e-05	2.958152e-01
2.402011223872054e-01	3.871794e+00	1.935896e-06	1.013528e-05	2.958154e-01
2.402012507006916e-01	3.871795e+00	1.935896e-06	1.013527e-05	2.958155e-01
2.402014222350987e-01	3.871796e+00	1.935897e-06	1.013527e-05	2.958158e-01
2.402016623859489e-01	3.871797e+00	1.935898e-06	1.013527e-05	2.958161e-01
2.402019970856168e-01	3.871799e+00	1.935899e-06	1.013526e-05	2.958165e-01
2.402025249546262e-01	3.871802e+00	1.935900e-06	1.013526e-05	2.958172e-01
2.402074529036612e-01	3.871830e+00	1.935914e-06	1.013519e-05	2.958235e-01
2.402123808526962e-01	3.871858e+00	1.935928e-06	1.013511e-05	2.958299e-01
2.402173088017312e-01	3.871886e+00	1.935942e-06	1.013504e-05	2.958363e-01
2.402222367507662e-01	3.871914e+00	1.935956e-06	1.013497e-05	2.958426e-01
2.402271646998012e-01	3.871942e+00	1.935970e-06	1.013490e-05	2.958490e-01
2.402320926488362e-01	3.871971e+00	1.935984e-06	1.013483e-05	2.958553e-01
2.402370205978712e-01	3.871999e+00	1.935998e-06	1.013476e-05	2.958617e-01
2.414935212744965e-01	3.878719e+00	1.939359e-06	1.011003e-05	2.975924e-01
2.427500219511218e-01	3.884519e+00	1.942259e-06	1.007697e-05	2.994562e-01
2.440065226277471e-01	3.889400e+00	1.944699e-06	1.003558e-05	3.014533e-01
2.452630233043724e-01	3.893361e+00	1.946679e-06	9.985853e-06	3.035835e-01
2.465195239809977e-01	3.896401e+00	1.948200e-06	9.927795e-06	3.058469e-01
2.477760246576230e-01	3.898522e+00	1.949260e-06	9.861403e-06	3.082435e-01
2.490325253342483e-01	3.899723e+00	1.949860e-06	9.786680e-06	3.107733e-01
2.504276146199626e-01	3.899933e+00	1.949966e-06	9.695086e-06	3.137267e-01
2.518227039056768e-01	3.899002e+00	1.949500e-06	9.598299e-06	3.167402e-01
2.532177931913911e-01	3.896929e+00	1.948464e-06	9.496320e-06	3.198137e-01
2.546128824771055e-01	3.893715e+00	1.946857e-06	9.389148e-06	3.229473e-01
2.560079717628198e-01	3.889360e+00	1.944679e-06	9.276783e-06	3.261408e-01
2.574030610485340e-01	3.883864e+00	1.941931e-06	9.159226e-06	3.293944e-01
2.587981503342483e-01	3.877226e+00	1.938612e-06	9.036476e-06	3.327080e-01
2.607512753342483e-01	3.865945e+00	1.932972e-06	8.859947e-06	3.373960e-01
2.627044003342483e-01	3.852680e+00	1.926339e-06	8.684576e-06	3.418535e-01
2.646575253342483e-01	3.837433e+00	1.918716e-06	8.510362e-06	3.460805e-01
2.666106503342483e-01	3.820202e+00	1.910100e-06	8.337305e-06	3.500770e-01
2.685637753342483e-01	3.800988e+00	1.900493e-06	8.165405e-06	3.538430e-01
2.705169003342483e-01	3.779791e+00	1.889895e-06	7.994663e-06	3.573786e-01
2.724700253342483e-01	3.756610e+00	1.878304e-06	7.825077e-06	3.606837e-01
2.753997128342483e-01	3.718903e+00	1.859451e-06	7.585637e-06	3.646366e-01
2.765179640898286e-01	3.703506e+00	1.851752e-06	7.497718e-06	3.658754e-01
2.776362153454090e-01	3.687661e+00	1.843830e-06	7.412110e-06	3.669403e-01
2.787544666009893e-01	3.671369e+00	1.835684e-06	7.328813e-06	3.678314e-01
2.798727178565698e-01	3.654630e+00	1.827314e-06	7.247826e-06	3.685485e-01
2.809909691121501e-01	3.637443e+00	1.818720e-06	7.169150e-06	3.690917e-01
2.821092203677305e-01	3.619808e+00	1.809903e-06	7.092783e-06	3.694610e-01
2.832274716233108e-01	3.601727e+00	1.800862e-06	7.018728e-06	3.696564e-01
2.833330910538528e-01	3.600004e+00	1.800001e-06	7.011901e-06	3.696625e-01
2.833332941347337e-01	3.600001e+00	1.799999e-06	9.435234e-01	3.696625e-01
2.833334067993243e-01	3.599999e+00	1.799998e-06	2.617661e+00	3.696625e-01
2.833334708667737e-01	3.599998e+00	1.799998e-06	3.447522e+00	3.696625e-01
2.833335186281410e-01	3.599997e+00	1.799998e-06	3.560535e+00	3.696625e-01
2.833335536770352e-01	3.599996e+00	1.799997e-06	3.547566e+00	3.696625e-01
2.833335926873817e-01	3.599996e+00	1.799997e-06	3.547485e+00	3.696625e-01
2.833336607064548e-01	3.599995e+00	1.799996e-06	3.547120e+00	3.696625e-01
2.833337583143630e-01	3.599993e+00	1.799996e-06	3.547110e+00	3.696625e-01
2.833339535301795e-01	3.599990e+00	1.799994e-06	3.547102e+00	3.696625e-01
2.833343439618124e-01	3.599983e+00	1.799991e-06	3.547098e+00	3.696626e-01
2.833351248250782e-01	3.599971e+00	1.799984e-06	3.547084e+00	3.696626e-01
2.833366865516097e-01	3.599945e+00	1.799972e-06	3.547059e+00	3.696627e-01
2.833398100046728e-01	3.599894e+00	1.799946e-06	3.547008e+00	3.696628e-01
2.833460569107989e-01	3.599792e+00	1.799895e-06	3.546906e+00	3.696631e-01
2.833585507230513e-01	3.599588e+00	1.799793e-06	3.546702e+00	3.696637e-01
2.833835383475560e-01	3.599180e+00	1.799589e-06	3.546287e+00	3.696648e-01
2.833868204177231e-01	3.599126e+00	1.799562e-06	3.546235e+00	3.696649e-01
2.833933845580573e-01	3.599019e+00	1.799509e-06	3.546133e+00	3.696652e-01
2.833950255931408e-01	3.598992e+00	1.799495e-06	3.546106e+00	3.696653e-01
2.833983076633079e-01	3.598939e+00	1.799468e-06	3.546052e+00	3.696654e-01
2.834011794747042e-01	3.598892e+00	1.799445e-06	3.546005e+00	3.696655e-01
2.834019999922460e-01	3.598878e+00	1.799438e-06	3.545992e+00	3.696655e-01
2.834022051216314e-01	3.598875e+00	1.799437e-06	3.545989e+00	3.696655e-01
2.834026153804023e-01	3.598868e+00	1.799433e-06	3.545982e+00	3.696656e-01
2.834034358979441e-01	3.598855e+00	1.799427e-06	3.545969e+00	3.696656e-01
2.834083590031947e-01	3.598774e+00	1.799386e-06	3.545888e+00	3.696658e-01
2.834149231435289e-01	3.598667e+00	1.799333e-06	3.545781e+00	3.696660e-01
2.834280514241972e-01	3.598453e+00	1.799225e-06	3.545566e+00	3.696665e-01
2.834543079855340e-01	3.598023e+00	1.799011e-06	3.545136e+00	3.696673e-01
2.834799149852345e-01	3.597604e+00	1.798801e-06	3.544718e+00	3.696681e-01
2.835020669175893e-01	3.597241e+00	1.798620e-06	3.544355e+00	3.696686e-01
2.835256262646471e-01	3.596855e+00	1.798427e-06	3.543969e+00	3.696691e-01
2.835486196656657e-01	3.596479e+00	1.798238e-06	3.543592e+00	3.696695e-01
2.835727299739680e-01	3.596084e+00	1.798041e-06	3.543197e+00	3.696699e-01
2.835959463557470e-01	3.595703e+00	1.797851e-06	3.542816e+00	3.696701e-01
2.836197451905815e-01	3.595312e+00	1.797655e-06	3.542426e+00	3.696703e-01
2.836429832723503e-01	3.594931e+00	1.797465e-06	3.542045e+00	3.696704e-01
2.836667132690445e-01	3.594542e+00	1.797270e-06	3.541655e+00	3.696704e-01
2.836900569617764e-01	3.594158e+00	1.797078e-06	3.541272e+00	3.696703e-01
2.837137281530133e-01	3.593769e+00	1.796884e-06	3.540883e+00	3.696701e-01
2.837371175251662e-01	3.593385e+00	1.796691e-06	3.540499e+00	3.696699e-01
2.837607400183644e-01	3.592996e+00	1.796497e-06	3.540110e+00	3.696695e-01
2.837841672701430e-01	3.592611e+00	1.796304e-06	3.539725e+00	3.696691e-01
2.838077595350135e-01	3.592222e+00	1.796110e-06	3.539337e+00	3.696685e-01
2.838312133743517e-01	3.591836e+00	1.795917e-06	3.538951e+00	3.696679e-01
2.838547831447620e-01	3.591448e+00	1.795723e-06	3.538563e+00	3.696673e-01
2.839018095026855e-01	3.590673e+00	1.795335e-06	3.537788e+00	3.696657e-01
2.839600454431274e-01	3.589712e+00	1.794855e-06	3.536828e+00	3.696632e-01
2.840182813835693e-01	3.588750e+00	1.794374e-06	3.535867e+00	3.696602e-01
2.840765173240112e-01	3.587788e+00	1.793893e-06	3.534905e+00	3.696567e-01
2.841347532644531e-01	3.586824e+00	1.793411e-06	3.533942e+00	3.696526e-01
2.841929892048951e-01	3.585859e+00	1.792929e-06	3.532978e+00	3.696480e-01
2.842512251453370e-01	3.584894e+00	1.792446e-06	3.532013e+00	3.696429e-01
2.843094610857789e-01	3.583927e+00	1.791963e-06	3.531048e+00	3.696372e-01
2.843507644893926e-01	3.583241e+00	1.791619e-06	3.530362e+00	3.696329e-01
2.843920678930063e-01	3.582554e+00	1.791276e-06	3.529676e+00	3.696283e-01
2.844333712966200e-01	3.581867e+00	1.790933e-06	3.528990e+00	3.696235e-01
2.844746747002336e-01	3.581180e+00	1.790589e-06	3.528304e+00	3.696184e-01
2.845159781038473e-01	3.580492e+00	1.790245e-06	3.527616e+00	3.696131e-01
2.845572815074610e-01	3.579803e+00	1.789901e-06	3.526929e+00	3.696075e-01
2.845985849110747e-01	3.579114e+00	1.789556e-06	3.526241e+00	3.696017e-01
2.845988669037289e-01	3.579110e+00	1.789554e-06	3.439254e+00	3.696016e-01
2.845989976297458e-01	3.579107e+00	1.789553e-06	3.233249e+00	3.696016e-01
2.845991242991313e-01	3.579105e+00	1.789552e-06	2.884024e+00	3.696016e-01
2.845992303326810e-01	3.579103e+00	1.789551e-06	2.586357e+00	3.696016e-01
2.845993424327320e-01	3.579102e+00	1.789550e-06	2.313298e+00	3.696015e-01
2.845995666328341e-01	3.579098e+00	1.789548e-06	1.870336e+00	3.696015e-01
2.846000150330382e-01	3.579090e+00	1.789544e-06	1.212520e+00	3.696015e-01
2.846004962493243e-01	3.579082e+00	1.789540e-06	7.347262e-01	3.696014e-01
2.846009368409513e-01	3.579075e+00	1.789537e-06	4.631997e-01	3.696013e-01
2.846014101041169e-01	3.579067e+00	1.789533e-06	2.835606e-01	3.696012e-01
2.846018589532976e-01	3.579060e+00	1.789529e-06	1.774434e-01	3.696012e-01
2.846023297183511e-01	3.579052e+00	1.789525e-06	1.087981e-01	3.696011e-01
2.846027816360888e-01	3.579044e+00	1.789521e-06	6.787400e-02	3.696010e-01
2.846032487701975e-01	3.579036e+00	1.789517e-06	4.176218e-02	3.696010e-01
2.846037030117754e-01	3.579029e+00	1.789513e-06	2.600316e-02	3.696009e-01
2.846041681990864e-01	3.579021e+00	1.789510e-06	1.602999e-02	3.696008e-01
2.846046242721140e-01	3.579014e+00	1.789506e-06	9.965648e-03	3.696008e-01
2.846050880181733e-01	3.579006e+00	1.789502e-06	6.153126e-03	3.696007e-01
2.846055453580459e-01	3.578998e+00	1.789498e-06	3.822512e-03	3.696007e-01
2.846060081816985e-01	3.578990e+00	1.789494e-06	2.363776e-03	3.696006e-01
2.846064665851392e-01	3.578983e+00	1.789491e-06	1.468631e-03	3.696005e-01
2.846069290033780e-01	3.578975e+00	1.789487e-06	9.101292e-04	3.696004e-01
2.846073885315642e-01	3.578967e+00	1.789483e-06	5.664973e-04	3.696004e-01
2.846078512741671e-01	3.578960e+00	1.789479e-06	3.525759e-04	3.696003e-01
2.846083125801296e-01	3.578952e+00	1.789475e-06	2.207093e-04	3.696002e-01
2.846087771456929e-01	3.578944e+00	1.789471e-06	1.387484e-04	3.696002e-01
2.846092422602974e-01	3.578936e+00	1.789467e-06	8.816155e-05	3.696001e-01
2.846097122245361e-01	3.578928e+00	1.789463e-06	5.675819e-05	3.696000e-01
2.846101865899063e-01	3.578921e+00	1.789459e-06	3.736424e-05	3.696000e-01
2.846106708318683e-01	3.578912e+00	1.789455e-06	2.534382e-05	3.695999e-01
2.846111682302174e-01	3.578904e+00	1.789451e-06	1.793036e-05	3.695998e-01
2.846116883746921e-01	3.578896e+00	1.789447e-06	1.335957e-05	3.695997e-01
2.846122417857723e-01	3.578886e+00	1.789442e-06	1.056950e-05	3.695997e-01
2.846128476850472e-01	3.578876e+00	1.789437e-06	8.888991e-06	3.695996e-01
2.846135311245777e-01	3.578865e+00	1.789432e-06	7.908973e-06	3.695995e-01
2.846143328684917e-01	3.578851e+00	1.789425e-06	7.367199e-06	3.695993e-01
2.846153130378512e-01	3.578835e+00	1.789417e-06	7.095012e-06	3.695992e-01
2.846165762381906e-01	3.578814e+00	1.789406e-06	6.977870e-06	3.695990e-01
2.846183122539830e-01	3.578785e+00	1.789392e-06	6.939022e-06	3.695987e-01
2.846209340222511e-01	3.578741e+00	1.789370e-06	6.930905e-06	3.695984e-01
2.846255168814502e-01	3.578665e+00	1.789331e-06	6.930195e-06	3.695977e-01
2.846346825998485e-01	3.578512e+00	1.789255e-06	6.929675e-06	3.695963e-01
2.846530140366451e-01	3.578206e+00	1.789102e-06	6.928531e-06	3.695935e-01
2.846886979890499e-01	3.577610e+00	1.788804e-06	6.926331e-06	3.695878e-01
2.847231445408153e-01	3.577034e+00	1.788516e-06	6.924206e-06	3.695822e-01
2.847718842917352e-01	3.576219e+00	1.788108e-06	6.921206e-06	3.695740e-01
2.848239467340940e-01	3.575347e+00	1.787673e-06	6.918005e-06	3.695647e-01
2.849063235630001e-01	3.573967e+00	1.786982e-06	6.912954e-06	3.695491e-01
2.850099600376746e-01	3.572227e+00	1.786113e-06	6.906623e-06	3.695278e-01
2.852026582428055e-01	3.568985e+00	1.784492e-06	6.894923e-06	3.694828e-01
2.855340036725411e-01	3.563388e+00	1.781693e-06	6.875030e-06	3.693889e-01
2.861966945320122e-01	3.552108e+00	1.776053e-06	6.836004e-06	3.691451e-01
2.871732570320122e-01	3.535288e+00	1.767643e-06	6.780025e-06	3.686735e-01
2.881498195320122e-01	3.518247e+00	1.759122e-06	6.725923e-06	3.680651e-01
2.891263820320122e-01	3.501000e+00	1.750499e-06	6.673857e-06	3.673093e-01
2.900748001789668e-01	3.484069e+00	1.742034e-06	6.625279e-06	3.664328e-01
2.910513626789668e-01	3.466465e+00	1.733231e-06	6.577314e-06	3.653848e-01
2.920279251789668e-01	3.448704e+00	1.724351e-06	6.531408e-06	3.641926e-01
2.930044876789668e-01	3.430803e+00	1.715401e-06	6.487579e-06	3.628572e-01
2.939810501789668e-01	3.412780e+00	1.706389e-06	6.445831e-06	3.613808e-01
2.949576126789668e-01	3.394650e+00	1.697324e-06	6.406163e-06	3.597661e-01
2.959341751789668e-01	3.376431e+00	1.688215e-06	6.368575e-06	3.580161e-01
2.969107376789668e-01	3.358140e+00	1.679069e-06	6.333065e-06	3.561342e-01
2.978873001789668e-01	3.339794e+00	1.669896e-06	6.299631e-06	3.541240e-01
2.988638626789668e-01	3.321411e+00	1.660705e-06	6.268268e-06	3.519896e-01
2.998404251789668e-01	3.303008e+00	1.651503e-06	6.238974e-06	3.497352e-01
3.017935501789668e-01	3.266210e+00	1.633104e-06	6.186565e-06	3.448851e-01
3.047232376789668e-01	3.211295e+00	1.605647e-06	6.123313e-06	3.368324e-01
3.066763626789668e-01	3.175074e+00	1.587536e-06	6.091297e-06	3.310097e-01
3.096060501789668e-01	3.121666e+00	1.560832e-06	6.058322e-06	3.217126e-01
3.125357376789668e-01	3.069768e+00	1.534883e-06	6.043142e-06	3.118896e-01
3.154654251789668e-01	3.019818e+00	1.509908e-06	6.045383e-06	3.017141e-01
3.164419876789668e-01	3.003675e+00	1.501837e-06	6.049526e-06	2.982770e-01
3.165640579914668e-01	3.001677e+00	1.500837e-06	6.050160e-06	2.978462e-01
3.165945755695918e-01	3.001178e+00	1.500588e-06	6.050336e-06	2.977384e-01
3.166658627247431e-01	3.000013e+00	1.500006e-06	6.050761e-06	2.974864e-01
3.166663395619013e-01	3.000005e+00	1.500002e-06	6.050764e-06	2.974848e-01
3.166672932362177e-01	2.999990e+00	1.499994e-06	6.050770e-06	2.974814e-01
3.166692005848505e-01	2.999959e+00	1.499979e-06	6.050781e-06	2.974746e-01
3.195983431280983e-01	2.952678e+00	1.476338e-06	6.080618e-06	2.867326e-01
3.225274856713461e-01	2.909162e+00	1.454580e-06	6.123017e-06	2.764324e-01
3.254566282145939e-01	2.869411e+00	1.434705e-06	6.177978e-06	2.665738e-01
3.283857707578416e-01	2.833426e+00	1.416712e-06	6.245502e-06	2.571570e-01
3.313149133010894e-01	2.801205e+00	1.400602e-06	6.325589e-06	2.481819e-01
3.342440558443371e-01	2.772749e+00	1.386374e-06	6.418238e-06	2.396486e-01
3.371731983875849e-01	2.748059e+00	1.374029e-06	6.523449e-06	2.315569e-01
3.401028858875849e-01	2.728770e+00	1.364384e-06	6.629037e-06	2.246810e-01
3.430325733875849e-01	2.714316e+00	1.357157e-06	6.736144e-06	2.187720e-01
3.459622608875849e-01	2.704821e+00	1.352410e-06	6.841170e-06	2.139081e-01
3.500000000000000e-01	2.700000e+00	1.349999e-06	6.975910e-06	2.090043e-01
3.500100000000000e-01	2.700000e+00	1.349999e-06	6.976221e-06	2.089950e-01
3.500300000000000e-01	2.700000e+00	1.349999e-06	6.976844e-06	2.089764e-01
3.500600000000000e-01	2.700001e+00	1.350000e-06	6.977777e-06	2.089486e-01
3.501000000000000e-01	2.700003e+00	1.350001e-06	6.979020e-06	2.089116e-01
3.502608368355887e-01	2.700020e+00	1.350009e-06	6.983982e-06	2.087668e-01
3.504216736711774e-01	2.700053e+00	1.350026e-06	6.988914e-06	2.086252e-01
3.505825105067660e-01	2.700101e+00	1.350050e-06	6.993815e-06	2.084867e-01
3.507433473423547e-01	2.700164e+00	1.350081e-06	6.998686e-06	2.083513e-01
3.509041841779434e-01	2.700242e+00	1.350120e-06	7.003526e-06	2.082191e-01
3.510650210135321e-01	2.700336e+00	1.350167e-06	7.008336e-06	2.080900e-01
3.512258578491207e-01	2.700445e+00	1.350222e-06	7.013116e-06	2.079640e-01
3.512262732870144e-01	2.700445e+00	1.350222e-06	7.013128e-06	2.079637e-01
3.512271041628016e-01	2.700446e+00	2.681674e+00	7.013153e-06	2.079631e-01
3.512287659143761e-01	2.700447e+00	2.681675e+00	7.013202e-06	2.079618e-01
3.512743215071379e-01	2.700481e+00	2.681709e+00	7.014544e-06	2.079273e-01
3.513198770998997e-01	2.700516e+00	2.681744e+00	7.015882e-06	2.078930e-01
3.513654326926615e-01	2.700552e+00	2.681780e+00	7.017217e-06	2.078592e-01
3.514109882854233e-01	2.700589e+00	2.681817e+00	7.018548e-06	2.078257e-01
3.514565438781851e-01	2.700628e+00	2.681855e+00	7.019875e-06	2.077926e-01
3.515020994709469e-01	2.700668e+00	2.681895e+00	7.021199e-06	2.077599e-01
3.515476550637087e-01	2.700709e+00	2.681936e+00	7.022518e-06	2.077275e-01
3.518668983568600e-01	2.701032e+00	2.682256e+00	7.031656e-06	2.075108e-01
3.525053849431624e-01	2.701858e+00	2.683076e+00	7.049410e-06	2.071247e-01
3.534819474431624e-01	2.703586e+00	2.684793e+00	7.075411e-06	2.066353e-01
3.544585099431624e-01	2.705876e+00	2.687067e+00	7.099924e-06	2.062706e-01
3.554350724431624e-01	2.708725e+00	2.689896e+00	7.122724e-06	2.060432e-01
3.564116349431624e-01	2.712131e+00	2.693278e+00	7.143723e-06	2.059543e-01
3.573881974431624e-01	2.716090e+00	2.697209e+00	7.162844e-06	2.060044e-01
3.583647599431624e-01	2.720598e+00	2.701686e+00	7.180023e-06	2.061941e-01
3.593413224431624e-01	2.725652e+00	2.706705e+00	7.195206e-06	2.065239e-01
3.603178849431624e-01	2.731246e+00	2.712260e+00	7.208354e-06	2.069942e-01
3.612944474431624e-01	2.737376e+00	2.718347e+00	7.219439e-06	2.076050e-01
3.622710099431624e-01	2.744035e+00	2.724960e+00	7.228446e-06	2.083562e-01
3.632475724431624e-01	2.751217e+00	2.732093e+00	7.235373e-06	2.092478e-01
3.642241349431624e-01	2.758916e+00	2.739738e+00	7.240233e-06	2.102793e-01
3.652006974431624e-01	2.767124e+00	2.747889e+00	7.243048e-06	2.114501e-01
3.661772599431624e-01	2.775834e+00	2.756538e+00	7.243857e-06	2.127595e-01
3.671538224431624e-01	2.785037e+00	2.765677e+00	7.242707e-06	2.142066e-01
3.681303849431624e-01	2.794724e+00	2.775297e+00	7.239657e-06	2.157903e-01
3.691069474431624e-01	2.804888e+00	2.785390e+00	7.234778e-06	2.175092e-01
3.700835099431624e-01	2.815517e+00	2.795945e+00	7.228149e-06	2.193619e-01
3.710600724431624e-01	2.826602e+00	2.806953e+00	7.219857e-06	2.213465e-01
3.720366349431624e-01	2.838133e+00	2.818404e+00	7.209999e-06	2.234612e-01
3.730131974431624e-01	2.850098e+00	2.830286e+00	7.198678e-06	2.257037e-01
3.739897599431624e-01	2.862487e+00	2.842589e+00	7.186002e-06	2.280717e-01
3.749663224431624e-01	2.875287e+00	2.855300e+00	7.172083e-06	2.305626e-01
3.759428849431624e-01	2.888488e+00	2.868409e+00	7.157040e-06	2.331734e-01
3.769194474431624e-01	2.902075e+00	2.881902e+00	7.140991e-06	2.359011e-01
3.778960099431624e-01	2.916037e+00	2.895767e+00	7.124059e-06	2.387424e-01
3.788725724431624e-01	2.930361e+00	2.909991e+00	7.106366e-06	2.416935e-01
3.798491349431624e-01	2.945032e+00	2.924560e+00	7.088034e-06	2.447508e-01
3.808256974431624e-01	2.960038e+00	2.939461e+00	7.069187e-06	2.479101e-01
3.818022599431624e-01	2.975363e+00	2.954680e+00	7.049944e-06	2.511672e-01
3.833331456395735e-01	2.999997e+00	2.979143e+00	7.019291e-06	2.564372e-01
3.833333268272948e-01	3.000000e+00	2.979146e+00	8.025298e-01	2.564378e-01
3.833334090856704e-01	3.000001e+00	2.979147e+00	2.059499e+00	2.564381e-01
3.833334641697722e-01	3.000002e+00	2.979148e+00	2.846118e+00	2.564383e-01
3.833335007987821e-01	3.000003e+00	2.979149e+00	2.967014e+00	2.564384e-01
3.833335305101004e-01	3.000003e+00	2.979149e+00	2.963353e+00	2.564385e-01
3.833335629608891e-01	3.000004e+00	2.979150e+00	2.963426e+00	2.564386e-01
3.833336198056857e-01	3.000005e+00	2.979151e+00	2.963253e+00	2.564388e-01
3.833337334952789e-01	3.000006e+00	2.979152e+00	2.963228e+00	2.564392e-01
3.833339608744653e-01	3.000010e+00	2.979156e+00	2.963231e+00	2.564400e-01
3.833344156328380e-01	3.000018e+00	2.979163e+00	2.963238e+00	2.564417e-01
3.833353251495835e-01	3.000032e+00	2.979178e+00	2.963253e+00	2.564448e-01
3.833371441830744e-01	3.000062e+00	2.979208e+00	2.963282e+00	2.564513e-01
3.833407822500562e-01	3.000122e+00	2.979267e+00	2.963339e+00	2.564641e-01
3.833480583840198e-01	3.000240e+00	2.979385e+00	2.963454e+00	2.564898e-01
3.833626106519471e-01	3.000478e+00	2.979621e+00	2.963685e+00	2.565412e-01
3.833917151878016e-01	3.000953e+00	2.980093e+00	2.964146e+00	2.566440e-01
3.834499242595107e-01	3.001905e+00	2.981038e+00	2.965068e+00	2.568500e-01
3.835663424029289e-01	3.003812e+00	2.982931e+00	2.966918e+00	2.572630e-01
3.837991786897653e-01	3.007636e+00	2.986729e+00	2.970630e+00	2.580935e-01
3.842648512634380e-01	3.015332e+00	2.994372e+00	2.978109e+00	2.597718e-01
3.861727589107835e-01	3.047483e+00	3.026299e+00	3.009287e+00	2.668139e-01
3.881258839107835e-01	3.081333e+00	3.059914e+00	3.042066e+00	2.742863e-01
3.891024464107835e-01	3.098575e+00	3.077036e+00	3.058715e+00	2.780994e-01
3.891234374999999e-01	3.098948e+00	3.077406e+00	3.059075e+00	2.781820e-01
3.891654196784328e-01	3.099694e+00	3.078147e+00	3.059798e+00	2.783478e-01
3.892493840352986e-01	3.101186e+00	3.079629e+00	3.061244e+00	2.786798e-01
3.894173127490301e-01	3.104176e+00	3.082597e+00	3.064140e+00	2.793451e-01
3.897531701764931e-01	3.110171e+00	3.088551e+00	3.069944e+00	2.806787e-01
3.898531701764931e-01	3.111959e+00	3.090327e+00	3.071675e+00	2.810766e-01
3.899000000000000e-01	3.112798e+00	3.091160e+00	3.072487e+00	2.812633e-01
3.899936596470138e-01	3.114476e+00	3.092826e+00	3.074112e+00	2.816370e-01
3.900999999999999e-01	3.116383e+00	3.094720e+00	3.075957e+00	2.820617e-01
3.901100000000000e-01	3.116563e+00	3.094898e+00	3.076132e+00	2.821017e-01
3.901300000000000e-01	3.116922e+00	3.095255e+00	3.076480e+00	2.821816e-01
3.901441984496912e-01	3.117177e+00	3.095508e+00	3.076727e+00	2.822384e-01
3.901507804916157e-01	3.117295e+00	3.095625e+00	3.076842e+00	2.822647e-01
3.901571582848408e-01	3.117409e+00	3.095739e+00	3.076952e+00	2.822902e-01
3.901795390145816e-01	3.117811e+00	3.096138e+00	3.077342e+00	2.823797e-01
3.901999999999999e-01	3.118179e+00	3.096503e+00	3.077698e+00	2.824616e-01
3.902020460985418e-01	3.118216e+00	3.096540e+00	3.077733e+00	2.824698e-01
3.902061382956254e-01	3.118289e+00	3.096613e+00	3.077804e+00	2.824861e-01
3.902634290547970e-01	3.119318e+00	3.097635e+00	3.078801e+00	2.827155e-01
3.903289042081359e-01	3.120496e+00	3.098804e+00	3.079942e+00	2.829779e-01
3.904598545148138e-01	3.122853e+00	3.101145e+00	3.082225e+00	2.835033e-01
3.907217551281695e-01	3.127575e+00	3.105834e+00	3.086802e+00	2.845569e-01
3.912455563548808e-01	3.137055e+00	3.115248e+00	3.095995e+00	2.866740e-01
3.922221188548808e-01	3.154845e+00	3.132915e+00	3.113234e+00	2.906449e-01
3.931986813548808e-01	3.172771e+00	3.150716e+00	3.130588e+00	2.946411e-01
3.941752438548808e-01	3.190818e+00	3.168637e+00	3.148037e+00	2.986567e-01
3.946926121715312e-01	3.200421e+00	3.178174e+00	3.157333e+00	3.007930e-01
3.946945195201640e-01	3.200456e+00	3.178209e+00	3.157368e+00	3.008009e-01
3.946949963573222e-01	3.200465e+00	3.178218e+00	3.157376e+00	3.008028e-01
3.946959500316387e-01	3.200483e+00	3.178235e+00	3.157393e+00	3.008068e-01
3.946978573802715e-01	3.200519e+00	3.178271e+00	3.157428e+00	3.008147e-01
3.947016720775371e-01	3.200589e+00	3.178341e+00	3.157496e+00	3.008304e-01
3.947093014720683e-01	3.200731e+00	3.178482e+00	3.157634e+00	3.008620e-01
