time	V(pb_3v3)	V(reset_logic)	V(stm32_3v3)	I(R16)
3.841898005559954e-01	3.014088e+00	2.993136e+00	6.138638e-06	3.317099e-01
3.841905759129396e-01	3.014101e+00	2.993149e+00	5.763305e-06	3.317095e-01
3.841915339319036e-01	3.014117e+00	2.993165e+00	5.579980e-06	3.317090e-01
3.841927843865518e-01	3.014138e+00	2.993185e+00	5.493880e-06	3.317083e-01
3.841930030388758e-01	3.014141e+00	2.993189e+00	5.488338e-06	3.317082e-01
3.841934403435237e-01	3.014148e+00	2.993196e+00	5.484797e-06	3.317080e-01
3.841943149528195e-01	3.014163e+00	2.993210e+00	5.481049e-06	3.317075e-01
3.841960641714111e-01	3.014192e+00	2.993239e+00	5.478667e-06	3.317066e-01
3.841995626085943e-01	3.014250e+00	2.993297e+00	5.478149e-06	3.317048e-01
3.842065594829608e-01	3.014366e+00	2.993412e+00	5.478620e-06	3.317012e-01
3.842205532316937e-01	3.014598e+00	2.993642e+00	5.479585e-06	3.316939e-01
3.842485407291596e-01	3.015062e+00	2.994103e+00	5.481512e-06	3.316794e-01
3.842825257443750e-01	3.015626e+00	2.994663e+00	5.483853e-06	3.316617e-01
3.842878075710049e-01	3.015713e+00	2.994750e+00	5.484218e-06	3.316589e-01
3.842983712242647e-01	3.015889e+00	2.994924e+00	5.484949e-06	3.316534e-01
3.843076144208670e-01	3.016042e+00	2.995077e+00	5.485586e-06	3.316486e-01
3.843118318200405e-01	3.016112e+00	2.995146e+00	5.485878e-06	3.316464e-01
3.843119154076365e-01	3.016114e+00	2.995148e+00	6.080565e-01	3.316464e-01
3.843119608951144e-01	3.016114e+00	2.995148e+00	1.844918e+00	3.316464e-01
3.843119882756529e-01	3.016115e+00	2.995149e+00	2.689239e+00	3.316463e-01
3.843120085927309e-01	3.016115e+00	2.995149e+00	2.929757e+00	3.316463e-01
3.843120255100573e-01	3.016116e+00	2.995150e+00	2.955130e+00	3.316463e-01
3.843120436645575e-01	3.016116e+00	2.995150e+00	2.965767e+00	3.316463e-01
3.843120648332145e-01	3.016116e+00	2.995150e+00	2.967185e+00	3.316463e-01
3.843120930515486e-01	3.016117e+00	2.995151e+00	2.968736e+00	3.316463e-01
3.843121344140455e-01	3.016117e+00	2.995151e+00	2.968588e+00	3.316463e-01
3.843122023537880e-01	3.016119e+00	2.995152e+00	2.968776e+00	3.316462e-01
3.843123159426280e-01	3.016120e+00	2.995154e+00	2.968691e+00	3.316461e-01
3.843125204799092e-01	3.016124e+00	2.995158e+00	2.968741e+00	3.316461e-01
3.843128879946036e-01	3.016130e+00	2.995164e+00	2.968723e+00	3.316458e-01
3.843135618433629e-01	3.016141e+00	2.995175e+00	2.968747e+00	3.316455e-01
3.843148083760891e-01	3.016162e+00	2.995195e+00	2.968761e+00	3.316449e-01
3.843171082193674e-01	3.016200e+00	2.995233e+00	2.968803e+00	3.316436e-01
3.843213854947926e-01	3.016271e+00	2.995304e+00	2.968872e+00	3.316414e-01
3.843298448697849e-01	3.016412e+00	2.995443e+00	2.969015e+00	3.316370e-01
3.843467636197696e-01	3.016693e+00	2.995723e+00	2.969830e+00	3.316281e-01
3.843472618243743e-01	3.016701e+00	2.995731e+00	2.969671e+00	3.316279e-01
3.843482582335837e-01	3.016717e+00	2.995747e+00	2.969319e+00	3.316274e-01
3.843485073358860e-01	3.016722e+00	2.995751e+00	2.969323e+00	3.316272e-01
3.843490055404907e-01	3.016730e+00	2.995759e+00	2.969334e+00	3.316270e-01
3.843494259710121e-01	3.016737e+00	2.995766e+00	2.969341e+00	3.316268e-01
3.843498364630020e-01	3.016744e+00	2.995773e+00	2.834239e+00	3.316265e-01
3.843502327150436e-01	3.016750e+00	2.995780e+00	2.353541e+00	3.316263e-01
3.843505972047564e-01	3.016756e+00	2.995786e+00	1.665377e+00	3.316261e-01
3.843508009964892e-01	3.016760e+00	2.995789e+00	1.319275e+00	3.316260e-01
3.843510856392606e-01	3.016764e+00	2.995794e+00	9.797487e-01	3.316259e-01
3.843515161164051e-01	3.016772e+00	2.995801e+00	6.215589e-01	3.316257e-01
3.843519907627965e-01	3.016779e+00	2.995809e+00	3.659375e-01	3.316254e-01
3.843524308935625e-01	3.016787e+00	2.995816e+00	2.215567e-01	3.316252e-01
3.843528525434551e-01	3.016794e+00	2.995823e+00	1.377359e-01	3.316250e-01
3.843532725242174e-01	3.016801e+00	2.995830e+00	8.612881e-02	3.316247e-01
3.843537012776517e-01	3.016808e+00	2.995837e+00	5.335816e-02	3.316245e-01
3.843541300764108e-01	3.016815e+00	2.995844e+00	3.300837e-02	3.316243e-01
3.843545593887533e-01	3.016822e+00	2.995851e+00	2.040380e-02	3.316241e-01
3.843549863857007e-01	3.016829e+00	2.995858e+00	1.264579e-02	3.316239e-01
3.843554145324032e-01	3.016836e+00	2.995865e+00	7.830983e-03	3.316236e-01
3.843558420060083e-01	3.016844e+00	2.995872e+00	4.853317e-03	3.316234e-01
3.843562704347925e-01	3.016851e+00	2.995879e+00	3.005668e-03	3.316232e-01
3.843566982154024e-01	3.016858e+00	2.995887e+00	1.863364e-03	3.316230e-01
3.843571266443854e-01	3.016865e+00	2.995893e+00	1.155260e-03	3.316227e-01
3.843575547783139e-01	3.016872e+00	2.995901e+00	7.172475e-04	3.316225e-01
3.843579836318234e-01	3.016879e+00	2.995908e+00	4.457802e-04	3.316223e-01
3.843584126408491e-01	3.016886e+00	2.995915e+00	2.778029e-04	3.316221e-01
3.843588427256255e-01	3.016893e+00	2.995922e+00	1.737264e-04	3.316218e-01
3.843592738407360e-01	3.016901e+00	2.995929e+00	1.093154e-04	3.316216e-01
3.843597072082440e-01	3.016908e+00	2.995936e+00	6.941624e-05	3.316214e-01
3.843601436916206e-01	3.016915e+00	2.995943e+00	4.472280e-05	3.316211e-01
3.843605855861818e-01	3.016922e+00	2.995951e+00	2.943353e-05	3.316209e-01
3.843610357332807e-01	3.016930e+00	2.995958e+00	1.997804e-05	3.316207e-01
3.843614992413937e-01	3.016937e+00	2.995966e+00	1.413604e-05	3.316205e-01
3.843619833844797e-01	3.016946e+00	2.995974e+00	1.054043e-05	3.316202e-01
3.843624996708334e-01	3.016954e+00	2.995982e+00	8.343415e-06	3.316199e-01
3.843630647329861e-01	3.016963e+00	2.995992e+00	7.022662e-06	3.316196e-01
3.843637035998064e-01	3.016974e+00	2.996002e+00	6.252732e-06	3.316193e-01
3.843644532732145e-01	3.016987e+00	2.996015e+00	5.828551e-06	3.316189e-01
3.843653720954310e-01	3.017002e+00	2.996030e+00	5.616200e-06	3.316184e-01
3.843665574521223e-01	3.017022e+00	2.996049e+00	5.525570e-06	3.316178e-01
3.843681920555044e-01	3.017049e+00	2.996076e+00	5.495991e-06	3.316169e-01
3.843706681212648e-01	3.017090e+00	2.996117e+00	5.490203e-06	3.316156e-01
3.843750280486811e-01	3.017162e+00	2.996189e+00	5.490218e-06	3.316134e-01
3.843837479035137e-01	3.017307e+00	2.996333e+00	5.490854e-06	3.316088e-01
3.844011876131789e-01	3.017597e+00	2.996621e+00	5.492082e-06	3.315996e-01
3.844017326041060e-01	3.017606e+00	2.996630e+00	5.492116e-06	3.315994e-01
3.844028225859600e-01	3.017625e+00	2.996648e+00	5.492178e-06	3.315988e-01
3.844050025496682e-01	3.017661e+00	2.996684e+00	5.492319e-06	3.315976e-01
3.844050134495074e-01	3.017661e+00	2.996684e+00	5.492320e-06	3.315976e-01
3.844050352491858e-01	3.017661e+00	2.996685e+00	5.492321e-06	3.315976e-01
3.844050788485427e-01	3.017662e+00	2.996685e+00	5.492324e-06	3.315976e-01
3.844051660472565e-01	3.017663e+00	2.996687e+00	5.492330e-06	3.315975e-01
3.844053404446841e-01	3.017667e+00	2.996690e+00	5.492343e-06	3.315974e-01
3.844054642545755e-01	3.017668e+00	2.996692e+00	6.918411e-01	3.315974e-01
3.844055216503003e-01	3.017669e+00	2.996693e+00	1.947446e+00	3.315974e-01
3.844055573258359e-01	3.017670e+00	2.996693e+00	2.790692e+00	3.315974e-01
3.844055845305364e-01	3.017671e+00	2.996694e+00	2.976854e+00	3.315973e-01
3.844056047013508e-01	3.017671e+00	2.996694e+00	2.969873e+00	3.315973e-01
3.844056269095013e-01	3.017671e+00	2.996694e+00	2.971416e+00	3.315973e-01
3.844056539199227e-01	3.017672e+00	2.996695e+00	2.969973e+00	3.315973e-01
3.844056845323270e-01	3.017672e+00	2.996695e+00	2.970613e+00	3.315973e-01
3.844057309608621e-01	3.017673e+00	2.996696e+00	2.970151e+00	3.315972e-01
3.844057959780522e-01	3.017674e+00	2.996697e+00	2.970369e+00	3.315972e-01
3.844058987553211e-01	3.017676e+00	2.996699e+00	2.970235e+00	3.315972e-01
3.844060668148579e-01	3.017678e+00	2.996702e+00	2.970312e+00	3.315971e-01
3.844063391095263e-01	3.017683e+00	2.996706e+00	2.970275e+00	3.315969e-01
3.844068037903179e-01	3.017691e+00	2.996714e+00	2.970308e+00	3.315967e-01
3.844075823946109e-01	3.017704e+00	2.996727e+00	2.971022e+00	3.315963e-01
3.844077483860144e-01	3.017706e+00	2.996729e+00	2.970891e+00	3.315962e-01
3.844080803688216e-01	3.017712e+00	2.996735e+00	2.970320e+00	3.315960e-01
3.844087443344359e-01	3.017723e+00	2.996746e+00	2.970331e+00	3.315957e-01
3.844100722656645e-01	3.017745e+00	2.996768e+00	2.970353e+00	3.315950e-01
3.844127281281218e-01	3.017789e+00	2.996812e+00	2.970398e+00	3.315936e-01
3.844180398530362e-01	3.017878e+00	2.996899e+00	2.970486e+00	3.315908e-01
3.844286633028652e-01	3.018054e+00	2.997075e+00	2.970677e+00	3.315852e-01
3.844289952856723e-01	3.018060e+00	2.997080e+00	2.970679e+00	3.315850e-01
3.844296592512866e-01	3.018071e+00	2.997091e+00	2.970680e+00	3.315847e-01
3.844298252426902e-01	3.018074e+00	2.997094e+00	2.894316e+00	3.315846e-01
3.844301572254973e-01	3.018079e+00	2.997100e+00	2.434506e+00	3.315844e-01
3.844304572805396e-01	3.018084e+00	2.997105e+00	1.838383e+00	3.315843e-01
3.844306684365323e-01	3.018088e+00	2.997108e+00	1.449675e+00	3.315842e-01
3.844309198108188e-01	3.018092e+00	2.997112e+00	1.114084e+00	3.315840e-01
3.844313549061721e-01	3.018099e+00	2.997119e+00	7.063172e-01	3.315838e-01
3.844318219854874e-01	3.018107e+00	2.997127e+00	4.196922e-01	3.315836e-01
3.844322748632145e-01	3.018115e+00	2.997135e+00	2.507600e-01	3.315833e-01
3.844326899907014e-01	3.018121e+00	2.997141e+00	1.568109e-01	3.315831e-01
3.844331154274229e-01	3.018129e+00	2.997149e+00	9.755006e-02	3.315829e-01
3.844335388478067e-01	3.018136e+00	2.997155e+00	6.077904e-02	3.315826e-01
3.844339723468636e-01	3.018143e+00	2.997163e+00	3.743686e-02	3.315824e-01
3.844343984306432e-01	3.018150e+00	2.997170e+00	2.321934e-02	3.315822e-01
3.844348287488660e-01	3.018157e+00	2.997177e+00	1.434642e-02	3.315820e-01
3.844352545393205e-01	3.018164e+00	2.997184e+00	8.906565e-03	3.315817e-01
3.844356843830052e-01	3.018171e+00	2.997191e+00	5.508125e-03	3.315815e-01
3.844361112375129e-01	3.018178e+00	2.997198e+00	3.417026e-03	3.315813e-01
3.844365407649154e-01	3.018186e+00	2.997205e+00	2.114972e-03	3.315811e-01
3.844369681270214e-01	3.018193e+00	2.997212e+00	1.312658e-03	3.315808e-01
3.844373975162190e-01	3.018200e+00	2.997219e+00	8.138809e-04	3.315806e-01
3.844378256163818e-01	3.018207e+00	2.997226e+00	5.060529e-04	3.315804e-01
3.844382554739764e-01	3.018214e+00	2.997233e+00	3.149005e-04	3.315802e-01
3.844386849181451e-01	3.018221e+00	2.997241e+00	1.968165e-04	3.315799e-01
3.844391164188198e-01	3.018228e+00	2.997248e+00	1.235533e-04	3.315797e-01
3.844395489380233e-01	3.018236e+00	2.997255e+00	7.826543e-05	3.315795e-01
3.844399850302745e-01	3.018243e+00	2.997262e+00	5.018631e-05	3.315792e-01
3.844404252070655e-01	3.018250e+00	2.997269e+00	3.282520e-05	3.315790e-01
3.844408732907660e-01	3.018258e+00	2.997277e+00	2.207253e-05	3.315788e-01
3.844413327082865e-01	3.018265e+00	2.997284e+00	1.543280e-05	3.315786e-01
3.844418109500256e-01	3.018273e+00	2.997292e+00	1.133757e-05	3.315783e-01
3.844423174793282e-01	3.018282e+00	2.997301e+00	8.830704e-06	3.315780e-01
3.844428681106812e-01	3.018291e+00	2.997310e+00	7.314563e-06	3.315777e-01
3.844434846573887e-01	3.018301e+00	2.997320e+00	6.422222e-06	3.315774e-01
3.844442010653540e-01	3.018313e+00	2.997332e+00	5.921411e-06	3.315770e-01
3.844450681275143e-01	3.018327e+00	2.997346e+00	5.663089e-06	3.315766e-01
3.844461709093266e-01	3.018346e+00	2.997364e+00	5.547128e-06	3.315760e-01
3.844476615714703e-01	3.018371e+00	2.997389e+00	5.505893e-06	3.315752e-01
3.844498564366731e-01	3.018407e+00	2.997425e+00	5.496261e-06	3.315741e-01
3.844535395329781e-01	3.018468e+00	2.997486e+00	5.495626e-06	3.315721e-01
3.844609057255880e-01	3.018591e+00	2.997608e+00	5.496167e-06	3.315682e-01
3.844627472737405e-01	3.018622e+00	2.997638e+00	5.496293e-06	3.315673e-01
3.844664303700454e-01	3.018683e+00	2.997699e+00	5.496579e-06	3.315653e-01
3.844673511441217e-01	3.018698e+00	2.997714e+00	5.496644e-06	3.315648e-01
3.844675813376408e-01	3.018702e+00	2.997718e+00	5.496659e-06	3.315647e-01
3.844680417246789e-01	3.018710e+00	2.997726e+00	9.342616e-01	3.315645e-01
3.844682088733193e-01	3.018713e+00	2.997729e+00	2.270210e+00	3.315644e-01
3.844683091443807e-01	3.018714e+00	2.997730e+00	2.946616e+00	3.315643e-01
3.844684076151448e-01	3.018716e+00	2.997732e+00	2.964240e+00	3.315643e-01
3.844684613277584e-01	3.018717e+00	2.997733e+00	2.954420e+00	3.315642e-01
3.844685229182492e-01	3.018718e+00	2.997734e+00	2.974082e+00	3.315642e-01
3.844685822127187e-01	3.018719e+00	2.997735e+00	2.970090e+00	3.315642e-01
3.844686534643157e-01	3.018720e+00	2.997736e+00	2.971852e+00	3.315642e-01
3.844687621273221e-01	3.018722e+00	2.997738e+00	2.971246e+00	3.315641e-01
3.844688807781390e-01	3.018724e+00	2.997740e+00	2.971471e+00	3.315640e-01
3.844690590483006e-01	3.018727e+00	2.997743e+00	2.971287e+00	3.315639e-01
3.844692888450776e-01	3.018731e+00	2.997746e+00	2.971385e+00	3.315638e-01
3.844696048471191e-01	3.018736e+00	2.997752e+00	2.971318e+00	3.315637e-01
3.844700522405268e-01	3.018743e+00	2.997759e+00	2.971374e+00	3.315634e-01
3.844706616618471e-01	3.018754e+00	2.997769e+00	2.971351e+00	3.315631e-01
3.844715316389954e-01	3.018768e+00	2.997783e+00	2.969399e+00	3.315626e-01
3.844716834497422e-01	3.018770e+00	2.997786e+00	2.969827e+00	3.315625e-01
3.844719870712357e-01	3.018775e+00	2.997791e+00	2.971387e+00	3.315624e-01
3.844725943142227e-01	3.018786e+00	2.997801e+00	2.971399e+00	3.315621e-01
3.844735776113984e-01	3.018802e+00	2.997817e+00	2.971414e+00	3.315616e-01
3.844755442057500e-01	3.018835e+00	2.997850e+00	2.971448e+00	3.315605e-01
3.844794773944530e-01	3.018900e+00	2.997915e+00	2.971513e+00	3.315585e-01
3.844873437718591e-01	3.019031e+00	2.998045e+00	2.971605e+00	3.315543e-01
3.844875895961530e-01	3.019035e+00	2.998049e+00	2.971621e+00	3.315542e-01
3.844880812447409e-01	3.019044e+00	2.998057e+00	2.971658e+00	3.315539e-01
3.844881333588427e-01	3.019044e+00	2.998058e+00	2.971658e+00	3.315539e-01
3.844882375870465e-01	3.019046e+00	2.998060e+00	2.971660e+00	3.315538e-01
3.844884460434541e-01	3.019050e+00	2.998063e+00	2.890958e+00	3.315537e-01
3.844886884958580e-01	3.019054e+00	2.998067e+00	2.556890e+00	3.315536e-01
3.844889146203256e-01	3.019058e+00	2.998071e+00	2.067719e+00	3.315535e-01
3.844890830089152e-01	3.019060e+00	2.998074e+00	1.716318e+00	3.315534e-01
3.844893074584037e-01	3.019064e+00	2.998077e+00	1.361699e+00	3.315533e-01
3.844897563573809e-01	3.019072e+00	2.998085e+00	8.543913e-01	3.315530e-01
3.844902236570001e-01	3.019079e+00	2.998093e+00	5.037956e-01	3.315528e-01
3.844906324665091e-01	3.019086e+00	2.998099e+00	3.167921e-01	3.315526e-01
3.844910659032757e-01	3.019093e+00	2.998106e+00	1.954526e-01	3.315523e-01
3.844914824724029e-01	3.019100e+00	2.998113e+00	1.226229e-01	3.315521e-01
3.844919214455312e-01	3.019108e+00	2.998121e+00	7.514372e-02	3.315519e-01
3.844923432815834e-01	3.019114e+00	2.998128e+00	4.680831e-02	3.315517e-01
3.844927777408080e-01	3.019122e+00	2.998135e+00	2.880526e-02	3.315514e-01
3.844932005009654e-01	3.019129e+00	2.998142e+00	1.793682e-02	3.315512e-01
3.844936331885351e-01	3.019136e+00	2.998149e+00	1.106149e-02	3.315510e-01
3.844940578969664e-01	3.019143e+00	2.998156e+00	6.875732e-03	3.315507e-01
3.844944894386585e-01	3.019150e+00	2.998163e+00	4.245951e-03	3.315505e-01
3.844949152500911e-01	3.019157e+00	2.998170e+00	2.637628e-03	3.315503e-01
3.844953459484662e-01	3.019165e+00	2.998177e+00	1.631479e-03	3.315501e-01
3.844957727437520e-01	3.019172e+00	2.998184e+00	1.013803e-03	3.315499e-01
3.844962031597470e-01	3.019179e+00	2.998192e+00	6.285363e-04	3.315496e-01
3.844966310653172e-01	3.019186e+00	2.998199e+00	3.914241e-04	3.315494e-01
3.844970619334243e-01	3.019193e+00	2.998206e+00	2.438483e-04	3.315492e-01
3.844974916810375e-01	3.019200e+00	2.998213e+00	1.528609e-04	3.315490e-01
3.844979245918317e-01	3.019207e+00	2.998220e+00	9.631732e-05	3.315487e-01
3.844983584000958e-01	3.019215e+00	2.998227e+00	6.141389e-05	3.315485e-01
3.844987971897871e-01	3.019222e+00	2.998235e+00	3.974987e-05	3.315483e-01
3.844992409338245e-01	3.019229e+00	2.998242e+00	2.637111e-05	3.315480e-01
3.844996951249375e-01	3.019237e+00	2.998249e+00	1.808211e-05	3.315478e-01
3.845001635688515e-01	3.019245e+00	2.998257e+00	1.297352e-05	3.315475e-01
3.845006561973929e-01	3.019253e+00	2.998265e+00	9.829387e-06	3.315473e-01
3.845011843097418e-01	3.019262e+00	2.998274e+00	7.917288e-06	3.315470e-01
3.845017679674356e-01	3.019272e+00	2.998284e+00	6.774254e-06	3.315467e-01
3.845024336713639e-01	3.019283e+00	2.998295e+00	6.116979e-06	3.315463e-01
3.845032246745793e-01	3.019296e+00	2.998308e+00	5.762430e-06	3.315459e-01
3.845042062134991e-01	3.019312e+00	2.998324e+00	5.591485e-06	3.315454e-01
3.845054949693762e-01	3.019334e+00	2.998345e+00	5.522799e-06	3.315447e-01
3.845073112511294e-01	3.019364e+00	2.998375e+00	5.502673e-06	3.315438e-01
3.845101618719883e-01	3.019411e+00	2.998422e+00	5.499615e-06	3.315423e-01
3.845154827789992e-01	3.019500e+00	2.998510e+00	5.499983e-06	3.315395e-01
3.845168130057519e-01	3.019522e+00	2.998533e+00	5.500075e-06	3.315387e-01
3.845194734592572e-01	3.019567e+00	2.998576e+00	5.500258e-06	3.315373e-01
3.845201385726336e-01	3.019578e+00	2.998588e+00	5.500305e-06	3.315370e-01
3.845203048509777e-01	3.019580e+00	2.998590e+00	5.500317e-06	3.315369e-01
3.845206374076659e-01	3.019586e+00	2.998596e+00	5.500339e-06	3.315367e-01
3.845213124977629e-01	3.019597e+00	2.998607e+00	5.500387e-06	3.315364e-01
3.845213153304298e-01	3.019597e+00	2.998607e+00	7.266233e-02	3.315364e-01
3.845213169019281e-01	3.019597e+00	2.998607e+00	2.671571e-01	3.315364e-01
3.845213184306832e-01	3.019597e+00	2.998607e+00	5.915993e-01	3.315364e-01
3.845213194642112e-01	3.019597e+00	2.998607e+00	8.020607e-01	3.315364e-01
3.845213206479641e-01	3.019597e+00	2.998607e+00	9.922254e-01	3.315364e-01
3.845213230154699e-01	3.019597e+00	2.998607e+00	1.291901e+00	3.315364e-01
3.845213264744157e-01	3.019598e+00	2.998607e+00	1.626923e+00	3.315364e-01
3.845213307562710e-01	3.019598e+00	2.998607e+00	1.932161e+00	3.315364e-01
3.845213366801186e-01	3.019598e+00	2.998607e+00	2.227634e+00	3.315364e-01
3.845213462003775e-01	3.019598e+00	2.998607e+00	2.530593e+00	3.315364e-01
3.845213593267140e-01	3.019598e+00	2.998608e+00	2.759854e+00	3.315364e-01
3.845213763978879e-01	3.019598e+00	2.998608e+00	2.892271e+00	3.315363e-01
3.845213974566454e-01	3.019599e+00	2.998608e+00	2.948802e+00	3.315363e-01
3.845214262421036e-01	3.019599e+00	2.998609e+00	2.967765e+00	3.315363e-01
3.845214686448304e-01	3.019600e+00	2.998610e+00	2.971933e+00	3.315363e-01
3.845215431992920e-01	3.019601e+00	2.998611e+00	2.972239e+00	3.315362e-01
3.845216923082150e-01	3.019603e+00	2.998613e+00	2.972215e+00	3.315362e-01
3.845219905260612e-01	3.019608e+00	2.998618e+00	2.972226e+00	3.315360e-01
3.845225869617535e-01	3.019619e+00	2.998628e+00	2.972234e+00	3.315357e-01
3.845237798331380e-01	3.019638e+00	2.998648e+00	2.972255e+00	3.315351e-01
3.845261655759070e-01	3.019678e+00	2.998687e+00	2.972294e+00	3.315338e-01
3.845309370614451e-01	3.019758e+00	2.998766e+00	2.972367e+00	3.315313e-01
3.845321299328296e-01	3.019778e+00	2.998786e+00	2.972388e+00	3.315307e-01
3.845345156755987e-01	3.019817e+00	2.998826e+00	2.972434e+00	3.315294e-01
3.845351121112909e-01	3.019827e+00	2.998835e+00	2.972444e+00	3.315291e-01
3.845352612202140e-01	3.019830e+00	2.998838e+00	2.972447e+00	3.315290e-01
3.845355594380601e-01	3.019835e+00	2.998843e+00	2.867515e+00	3.315288e-01
3.845358608753769e-01	3.019840e+00	2.998848e+00	2.476159e+00	3.315287e-01
3.845361363774402e-01	3.019844e+00	2.998852e+00	1.910689e+00	3.315285e-01
3.845363175638495e-01	3.019847e+00	2.998855e+00	1.560766e+00	3.315284e-01
3.845365683093868e-01	3.019851e+00	2.998859e+00	1.203929e+00	3.315283e-01
3.845370109259110e-01	3.019859e+00	2.998867e+00	7.579669e-01	3.315281e-01
3.845374819123466e-01	3.019867e+00	2.998875e+00	4.479735e-01	3.315278e-01
3.845379337852481e-01	3.019874e+00	2.998882e+00	2.678503e-01	3.315276e-01
3.845383481663197e-01	3.019881e+00	2.998889e+00	1.677271e-01	3.315274e-01
3.845387735962516e-01	3.019888e+00	2.998896e+00	1.044012e-01	3.315271e-01
3.845391977896723e-01	3.019895e+00	2.998903e+00	6.501880e-02	3.315269e-01
3.845396316351247e-01	3.019902e+00	2.998910e+00	4.004450e-02	3.315267e-01
3.845400581105468e-01	3.019910e+00	2.998917e+00	2.483411e-02	3.315265e-01
3.845404886058075e-01	3.019917e+00	2.998924e+00	1.534637e-02	3.315262e-01
3.845409147791972e-01	3.019924e+00	2.998931e+00	9.526731e-03	3.315260e-01
3.845413448901218e-01	3.019931e+00	2.998939e+00	5.891845e-03	3.315258e-01
3.845417721186483e-01	3.019938e+00	2.998945e+00	3.654727e-03	3.315255e-01
3.845422019122514e-01	3.019945e+00	2.998953e+00	2.262078e-03	3.315253e-01
3.845426296134304e-01	3.019953e+00	2.998960e+00	1.403794e-03	3.315251e-01
3.845430592651899e-01	3.019960e+00	2.998967e+00	8.702975e-04	3.315248e-01
3.845434876691231e-01	3.019967e+00	2.998974e+00	5.409998e-04	3.315246e-01
3.845439177550386e-01	3.019974e+00	2.998981e+00	3.365368e-04	3.315244e-01
3.845443474239525e-01	3.019981e+00	2.998988e+00	2.102191e-04	3.315242e-01
3.845447790443249e-01	3.019988e+00	2.998995e+00	1.318530e-04	3.315240e-01
3.845452115993241e-01	3.019995e+00	2.999002e+00	8.340748e-05	3.315237e-01
3.845456475210882e-01	3.020003e+00	2.999010e+00	5.337171e-05	3.315235e-01
3.845460872611136e-01	3.020010e+00	2.999017e+00	3.479930e-05	3.315233e-01
3.845465344341676e-01	3.020018e+00	2.999024e+00	2.329577e-05	3.315230e-01
3.845469922502072e-01	3.020025e+00	2.999032e+00	1.619055e-05	3.315228e-01
3.845474677870363e-01	3.020033e+00	2.999040e+00	1.180605e-05	3.315225e-01
3.845479699899326e-01	3.020041e+00	2.999048e+00	9.118891e-06	3.315223e-01
3.845485138498934e-01	3.020051e+00	2.999057e+00	7.489797e-06	3.315220e-01
3.845491200585067e-01	3.020061e+00	2.999067e+00	6.526453e-06	3.315217e-01
3.845498207267641e-01	3.020072e+00	2.999079e+00	5.981234e-06	3.315213e-01
3.845506636062540e-01	3.020087e+00	2.999093e+00	5.695960e-06	3.315208e-01
3.845517277886104e-01	3.020104e+00	2.999110e+00	5.564841e-06	3.315203e-01
3.845531526428623e-01	3.020128e+00	2.999134e+00	5.516318e-06	3.315195e-01
3.845552219147589e-01	3.020162e+00	2.999168e+00	5.504077e-06	3.315184e-01
3.845586180050294e-01	3.020219e+00	2.999224e+00	5.503013e-06	3.315166e-01
3.845594670275970e-01	3.020233e+00	2.999238e+00	5.503086e-06	3.315162e-01
3.845596792832389e-01	3.020237e+00	2.999242e+00	5.503092e-06	3.315161e-01
3.845601037945227e-01	3.020244e+00	2.999249e+00	9.238611e-01	3.315158e-01
3.845602579180711e-01	3.020247e+00	2.999252e+00	2.254500e+00	3.315158e-01
3.845603511147344e-01	3.020248e+00	2.999253e+00	2.942817e+00	3.315157e-01
3.845604433140777e-01	3.020250e+00	2.999255e+00	2.966589e+00	3.315157e-01
3.845604932048739e-01	3.020250e+00	2.999255e+00	2.955314e+00	3.315156e-01
3.845605504834745e-01	3.020251e+00	2.999256e+00	2.975426e+00	3.315156e-01
3.845606068853540e-01	3.020252e+00	2.999257e+00	2.971855e+00	3.315156e-01
3.845606751878272e-01	3.020253e+00	2.999259e+00	2.973284e+00	3.315155e-01
3.845607736052923e-01	3.020255e+00	2.999260e+00	2.972778e+00	3.315155e-01
3.845608853517180e-01	3.020257e+00	2.999262e+00	2.972998e+00	3.315154e-01
3.845610485848437e-01	3.020260e+00	2.999265e+00	2.972824e+00	3.315153e-01
3.845612610603343e-01	3.020263e+00	2.999268e+00	2.972925e+00	3.315152e-01
3.845615540241076e-01	3.020268e+00	2.999273e+00	2.972856e+00	3.315151e-01
3.845619673823568e-01	3.020275e+00	2.999280e+00	2.972913e+00	3.315148e-01
3.845625353826123e-01	3.020284e+00	2.999289e+00	2.972888e+00	3.315145e-01
3.845633458579849e-01	3.020298e+00	2.999303e+00	2.970988e+00	3.315141e-01
3.845634880466443e-01	3.020300e+00	2.999305e+00	2.971403e+00	3.315140e-01
3.845637724239632e-01	3.020305e+00	2.999310e+00	2.972923e+00	3.315139e-01
3.845643411786009e-01	3.020314e+00	2.999319e+00	2.972934e+00	3.315136e-01
3.845652731853781e-01	3.020330e+00	2.999335e+00	2.972949e+00	3.315131e-01
3.845671371989325e-01	3.020361e+00	2.999366e+00	2.972980e+00	3.315121e-01
3.845708652260413e-01	3.020423e+00	2.999427e+00	2.973076e+00	3.315101e-01
3.845717972328185e-01	3.020439e+00	2.999443e+00	2.973086e+00	3.315096e-01
3.845736612463729e-01	3.020470e+00	2.999474e+00	2.973089e+00	3.315086e-01
3.845741272497615e-01	3.020478e+00	2.999481e+00	2.973097e+00	3.315084e-01
3.845750592565387e-01	3.020493e+00	2.999497e+00	2.973113e+00	3.315079e-01
